"","sub_id","groupID","studyID","group_cond","trial","img","txt","clean_text"
"11044","A2VW3ZV1T7S7AO",9,"id-uwffo-17","control",10,8,"scary, gory, disturbing","scary gory disturbing"
"11045","A3SETW6ELRDABV",4,"id-uwffo-17","control",10,14,"scary, i don't want to look","scary i dont want to look"
"11046","A3SETW6ELRDABV",4,"id-uwffo-17","control",10,16,"scary, i don't want to look","scary i dont want to look"
"11047","A3DOZNLRTCWE2K",6,"id-uwffo-19","control",14,9,"scary.","scary"
"11048","A32TG2LFDHYDHK",14,"id-uwffo-20","control",19,9,"scary.  I would be terrified if someone pointed a gun right at me.","scary i would be terrified if someone pointed a gun right at me"
"11049","AM0LEAVFXZ8JO",9,"id-uwffo-22","control",5,15,"scary. maybe a chemical fire. hope everyone is okay.","scary maybe a chemical fire hope everyone is okay"
"11050","A2N9PODZK37GCF",14,"id-uwffo-2","reapp",5,3,"scene from a tv show or movie.","scene from a tv show or movie"
"11051","A37JC45Y9GLSA7",5,"id-giakt-2999","reapp",15,15,"scientist are studying lava","scientist are studying lava"
"11052","AS2Q6X6UJD1RY",8,"id-eiwzx-3000","reapp",18,15,"scientist test out a fire suit.","scientist test out a fire suit"
"11053","A3HT6SY4V8ZRZW",4,"id-uwffo-20","control",8,15,"scientists caught in a volcano eruption- fear, surprise, tre","scientists caught in a volcano eruption fear surprise tre"
"11054","A11X7IVSPGSPQY",9,"id-uwffo-22","control",10,3,"screaming actually looks kind of humerous I don't think bad","screaming actually looks kind of humerous i dont think bad"
"11055","A2FP41BSPG0Y4A",6,"id-uwffo-23","control",14,17,"seeing a human liveless with blood all over is sad","seeing a human liveless with blood all over is sad"
"11056","A2UDKZ9I01ABZE",7,"id-uwffo-24","control",11,16,"seeing someone buried alive is hurtful.","seeing someone buried alive is hurtful"
"11057","ACIG3LVQV7Q40",7,"id-uwffo-4","reapp",19,3,"seeing someone the love","seeing someone the love"
"11058","A39OZYYFX0MGAN",3,"id-uwffo-5","reapp",18,4,"seeking bacteria","seeking bacteria"
"11059","A39OZYYFX0MGAN",3,"id-uwffo-5","reapp",19,1,"seeking birth baby","seeking birth baby"
"11060","AJO3JMXO4TN5D",9,"id-uwffo-19","control",15,4,"seeking for infection","seeking for infection"
"11061","AJO3JMXO4TN5D",9,"id-uwffo-19","control",14,13,"seeking for the mouth","seeking for the mouth"
"11062","AJO3JMXO4TN5D",9,"id-uwffo-19","control",17,6,"seeking heavy","seeking heavy"
"11063","A39OZYYFX0MGAN",3,"id-uwffo-5","reapp",15,13,"seeking in affected by bang","seeking in affected by bang"
"11064","A2137K4XEU12TI",2,"id-eiwzx-2996","reapp",4,3,"seems almost excited","seems almost excited"
"11065","AT8SFBA7J41RD",1,"id-uwffo-19","control",11,13,"seems like a cultural tradition though not for me","seems like a cultural tradition though not for me"
"11066","A31XUQFSE7CCZX",3,"empty","reapp",12,14,"seems like most have survived this . thank god","seems like most have survived this thank god"
"11067","AT8SFBA7J41RD",1,"id-uwffo-19","control",17,15,"seems like scientists exploring and studying no real conce","seems like scientists exploring and studying no real conce"
"11068","A14Y2LIAMYD060",9,"id-thggi-3000","reapp",4,10,"self defence teacher demonstrates how to fight off attacker","self defence teacher demonstrates how to fight off attacker"
"11069","A2LDRXJ9IG1JTS",8,"id-mspuo-3000","reapp",7,13,"self piercing is normal for some people","self piercing is normal for some people"
"11070","A3MTSVVZVOVJ61",8,"id-giakt-2997","reapp",17,19,"serious roaed accident oc","serious roaed accident oc"
"11071","A38SB4HNEB1CT0",3,"id-uwffo-24","control",2,4,"severly suffered from an eye infection","severly suffered from an eye infection"
"11072","A2FXIRL058Q3D8",26,"20220203-motivated_group_emotional_regulation","control",20,16,"shallow grave is never good no matter what the situation","shallow grave is never good no matter what the situation"
"11073","A2Y7L7R5UTQ5R2",8,"id-uwffo-12","control",4,5,"she affect eye dis","she affect eye dis"
"11074","A2137K4XEU12TI",2,"id-eiwzx-2996","reapp",17,6,"she banged against the door or had a minor accident","she banged against the door or had a minor accident"
"11075","A2UG0V0C6UCL50",2,"id-bbyjt-2997","reapp",15,3,"she caling for help","she caling for help"
"11076","A179FA3NA9FQ47",2,"id-fjoxq-2996","reapp",9,6,"she could be in much worse shape","she could be in much worse shape"
"11077","A371H3PQPR2Z8J",4,"id-eiwzx-2997","reapp",5,5,"she could leave her abuser now","she could leave her abuser now"
"11078","A3CMWYLWMENHLZ",4,"id-uwffo-22","control",17,6,"she did not deserve the pain she got","she did not deserve the pain she got"
"11079","A2ZGAH6NOSU2PO",7,"id-giakt-2998","reapp",13,5,"she fought and one. Even though she took some blo","she fought and one even though she took some blo"
"11080","A9NGV92NLT3BM",19,"id-uwffo-19","control",12,5,"she got beat up? looks like she was in a fight. black eye. will be fine.","she got beat up looks like she was in a fight black eye will be fine"
"11081","AKRD60WVX2YBH",8,"id-mspuo-3000","reapp",11,5,"she got hit by a man. maybe she fell from bed.","she got hit by a man maybe she fell from bed"
"11082","AKRD60WVX2YBH",8,"id-mspuo-3000","reapp",10,6,"she got hit by her husband. Maybe she just fell in the bathroom.","she got hit by her husband maybe she just fell in the bathroom"
"11083","A2B63ZNQC7ZYRL",6,"id-eiwzx-2997","reapp",4,5,"she got hurt in an accident but shes ok","she got hurt in an accident but shes ok"
"11084","A2ZBYVQLDUZOV7",16,"id-uwffo-19","control",15,5,"she got in a fight and didn't do well","she got in a fight and didnt do well"
"11085","A2ML1RZJTY078P",7,"id-thggi-3000","reapp",9,5,"she got out of that horrible relationship and is happy","she got out of that horrible relationship and is happy"
"11086","A37XBH865833FE",1,"id-uwffo-5","reapp",17,6,"she had real bad accident at work but still is in decent shape considering what could","she had real bad accident at work but still is in decent shape considering what could"
"11087","A1SD7GQWOE8KDD",42,"20220203-motivated_group_emotional_regulation","control",11,5,"she has been beaten and that looks like it hurt","she has been beaten and that looks like it hurt"
"11088","A2137K4XEU12TI",2,"id-eiwzx-2996","reapp",6,20,"she has been saved","she has been saved"
"11089","A18OGGLXW1D0OL",9,"id-uwffo-11","reapp",9,6,"she has brave heart to win people","she has brave heart to win people"
"11090","A18OGGLXW1D0OL",9,"id-uwffo-11","reapp",13,4,"she has brave look","she has brave look"
"11091","A1J7FJ7UUJDI6M",1,"id-uwffo-17","control",8,5,"she has injuries near her eyes. is she a victim of domestic violence?","she has injuries near her eyes is she a victim of domestic violence"
"11092","A31XUQFSE7CCZX",3,"empty","reapp",16,6,"she has survived something dire but will be okay with councel","she has survived something dire but will be okay with councel"
"11093","AKRD60WVX2YBH",8,"id-mspuo-3000","reapp",12,10,"she is getting kidnapped. Maybe she is acting in a movie.","she is getting kidnapped maybe she is acting in a movie"
"11094","A14R4LVM677HIN",4,"id-eiwzx-3000","reapp",1,10,"she is having a medical episode and the man is helping her so","she is having a medical episode and the man is helping her so"
"11095","AT8SFBA7J41RD",1,"id-uwffo-19","control",2,10,"she is in trouble and being assaulted by this man it is s","she is in trouble and being assaulted by this man it is s"
"11096","A2ML1RZJTY078P",7,"id-thggi-3000","reapp",17,20,"she is just passed out and still alive being saved","she is just passed out and still alive being saved"
"11097","A361IHMJJJNU2W",16,"id-uwffo-19","control",17,6,"she is lucky . this looks bad ,","she is lucky this looks bad"
"11098","ACIG3LVQV7Q40",7,"id-uwffo-4","reapp",15,20,"she is lucky to be alive and they are","she is lucky to be alive and they are"
"11099","A31XUQFSE7CCZX",3,"empty","reapp",4,10,"she is protecting herself and may just flip him","she is protecting herself and may just flip him"
"11100","AKRD60WVX2YBH",8,"id-mspuo-3000","reapp",1,4,"she is sad because something happend to her.  I think she just feel sad","she is sad because something happend to her i think she just feel sad"
"11101","A235DXY5FJN0IW",35,"20220203-motivated_group_emotional_regulation","control",9,6,"she is smoking after getting beaten up. i hope she’s safe now.","she is smoking after getting beaten up i hope shes safe now"
"11102","A18OGGLXW1D0OL",9,"id-uwffo-11","reapp",8,5,"she is still have lot of hope in her heart and mind. brave looks","she is still have lot of hope in her heart and mind brave looks"
"11103","A3MQIWEN8M5N1Z",9,"id-fjoxq-2999","reapp",5,5,"she is strong and proud and she's going to overcome that piece of shit that beat her","she is strong and proud and shes going to overcome that piece of shit that beat her"
"11104","A2MDFKOD2G3R4D",8,"id-giakt-2999","reapp",7,10,"she is tough, she will kick his butt and","she is tough she will kick his butt and"
"11105","AYMR8UTKYJ2D4",8,"id-uwffo-3","reapp",18,5,"she left the person the beat her","she left the person the beat her"
"11106","A13BQE1LOD0CUQ",3,"empty","control",8,5,"she looks battered","she looks battered"
"11107","A2AH0SKMFGJ5AO",6,"id-eiwzx-2999","reapp",20,6,"she looks beaten which is extremely upsetting but at least shes alive","she looks beaten which is extremely upsetting but at least shes alive"
"11108","A3H4B9BMSFGXWG",1,"id-uwffo-25","control",17,10,"she looks distressed like she is being forced to do somwething.  it","she looks distressed like she is being forced to do somwething it"
"11109","A21IW2MLMR5P8G",3,"id-uwffo-21","control",17,6,"she looks like she got roughed up","she looks like she got roughed up"
"11110","A2ZBYVQLDUZOV7",16,"id-uwffo-19","control",3,4,"she looks like she has been crying for a long time","she looks like she has been crying for a long time"
"11111","ADIW4L4IGU98R",9,"id-bvwuk-3000","reapp",12,10,"she looks like she is fighting back.  I hope she is ok","she looks like she is fighting back i hope she is ok"
"11112","A2IJEKMVEHQ90W",8,"id-eiwzx-2997","reapp",4,3,"she looks like she is stuck some where and can't get out.","she looks like she is stuck some where and cant get out"
"11113","A2Q0JW4UWC2SKT",4,"id-uwffo-24","control",17,6,"she looks like she needs trouble","she looks like she needs trouble"
"11114","A3GR0QE31EBKZM",10,"id-eiwzx-3000","reapp",19,5,"she looks like she survived a car accident thank god she is alive.","she looks like she survived a car accident thank god she is alive"
"11115","ADIW4L4IGU98R",9,"id-bvwuk-3000","reapp",20,6,"she looks like she's been through hell","she looks like shes been through hell"
"11116","A2UKIUS36QADNI",4,"id-uwffo-26","control",11,5,"she looks prideful, like she just won a fight","she looks prideful like she just won a fight"
"11117","A1AFCTV7V6P728",2,"id-uwffo-10","reapp",9,5,"she might have won a fight","she might have won a fight"
"11118","A179FA3NA9FQ47",2,"id-fjoxq-2996","reapp",17,20,"she might make it if she didn't inhale too much smoke","she might make it if she didnt inhale too much smoke"
"11119","A2ML1RZJTY078P",7,"id-thggi-3000","reapp",3,6,"she might of gotten out of a domestic violence","she might of gotten out of a domestic violence"
"11120","A1QMJNJ5FGC09",4,"id-mspuo-2997","target",6,3,"she must be grasping for hair","she must be grasping for hair"
"11121","ABKPEX0E9W2HW",10,"id-bvwuk-3000","reapp",11,5,"she needs to get out of that abusive relationship","she needs to get out of that abusive relationship"
"11122","A37XBH865833FE",1,"id-uwffo-5","reapp",19,5,"she protected her daughter from getting kidnapped and got hime wosre then he","she protected her daughter from getting kidnapped and got hime wosre then he"
"11123","A179FA3NA9FQ47",2,"id-fjoxq-2996","reapp",13,10,"she still as time to escape","she still as time to escape"
"11124","A1FHC4Z6QXDQSS",6,"id-thggi-2999","reapp",18,6,"she surviv","she surviv"
"11125","A371H3PQPR2Z8J",4,"id-eiwzx-2997","reapp",3,6,"she survived the accident with less injury","she survived the accident with less injury"
"11126","A2B63ZNQC7ZYRL",6,"id-eiwzx-2997","reapp",17,10,"she wants to get to something but its to dangerous","she wants to get to something but its to dangerous"
"11127","A12UG3RFGE32QA",9,"id-uwffo-17","control",19,5,"she was abused by someone","she was abused by someone"
"11128","A230REEBPXRBH1",9,"id-eiwzx-3000","reapp",9,10,"she was acting in self defense.","she was acting in self defense"
"11129","A1JPCC3YC36VE7",9,"id-eiwzx-2998","reapp",9,5,"she was badly injured but her eye were okay","she was badly injured but her eye were okay"
"11130","AZMHILRBX6FE2",7,"id-uwffo-22","control",3,6,"she was beated brutually","she was beated brutually"
"11131","AZMHILRBX6FE2",7,"id-uwffo-22","control",3,5,"she was beated brutually","she was beated brutually"
"11132","A2UKIUS36QADNI",4,"id-uwffo-26","control",3,10,"she's being kidnapped,  hope she fought him off","shes being kidnapped hope she fought him off"
"11133","A2MDFKOD2G3R4D",8,"id-giakt-2999","reapp",20,5,"she's hurt, but inside she's planning her revenge","shes hurt but inside shes planning her revenge"
"11134","AK3D3IW6A2UDE",19,"id-uwffo-19","control",15,5,"shes been beat up and looks very sad","shes been beat up and looks very sad"
"11135","A2B63ZNQC7ZYRL",6,"id-eiwzx-2997","reapp",14,4,"shes crying but she is ok.","shes crying but she is ok"
"11136","AK3D3IW6A2UDE",19,"id-uwffo-19","control",13,6,"shes got to be in alot of pain","shes got to be in alot of pain"
"11137","A2B63ZNQC7ZYRL",6,"id-eiwzx-2997","reapp",18,6,"shes hurt but she has her life :)","shes hurt but she has her life"
"11138","A3CR9XJAL7U5JW",3,"id-giakt-2996","reapp",5,3,"shifting into a new reality is mind opening","shifting into a new reality is mind opening"
"11139","A2BHH2OY2RTP7Y",6,"id-uwffo-21","control",11,12,"shock denial fear along my neck","shock denial fear along my neck"
"11140","A2BHH2OY2RTP7Y",6,"id-uwffo-21","control",8,8,"shock water is happening here is he attacking others","shock water is happening here is he attacking others"
"11141","A3HT6SY4V8ZRZW",4,"id-uwffo-20","control",16,20,"shock, fear, dread, sadness for victim","shock fear dread sadness for victim"
"11142","A1FX6CWC5KFPJ9",7,"id-uwffo-13","control",20,13,"shocked","shocked"
"11143","A1EHR48NFMWD0L",17,"id-uwffo-21","control",14,17,"shocked at how horrific it loo","shocked at how horrific it loo"
"11144","A1EHR48NFMWD0L",17,"id-uwffo-21","control",11,9,"shocked that hes pointing a gun at me","shocked that hes pointing a gun at me"
"11145","A11X7IVSPGSPQY",9,"id-uwffo-22","control",15,16,"shocked who is taking a picture of this man burying someone drug cartel","shocked who is taking a picture of this man burying someone drug cartel"
"11146","A1FX6CWC5KFPJ9",7,"id-uwffo-13","control",16,4,"shocked, did that persons eyes burn? acid? curiosity on state","shocked did that persons eyes burn acid curiosity on state"
"11147","A2317T0VK1GNUR",3,"id-uwffo-26","control",18,9,"shocked, do not like this image violence sucks.","shocked do not like this image violence sucks"
"11148","A2MDFKOD2G3R4D",8,"id-giakt-2999","reapp",19,20,"shocking rescue, i feel for her and hope she made it","shocking rescue i feel for her and hope she made it"
"11149","A240AXTOK4A9S",8,"id-uwffo-11","reapp",1,1,"short month baby born. may be","short month baby born may be"
"11150","A2137K4XEU12TI",2,"id-eiwzx-2996","reapp",14,4,"should go to eye doctor, curable","should go to eye doctor curable"
"11151","A14R4LVM677HIN",4,"id-eiwzx-3000","reapp",14,18,"shouldn't play in dangerous areas","shouldnt play in dangerous areas"
"11152","A5H7GPYU99C1S",6,"id-uwffo-22","control",5,9,"shout","shout"
"11153","A3QV1YTGI3J6WI",5,"id-uwffo-8","reapp",2,3,"shouting","shouting"
"11154","A25FH7PXC446RG",9,"id-rppnn-3000","control",13,8,"sickening in this c","sickening in this c"
"11155","A39OZYYFX0MGAN",3,"id-uwffo-5","reapp",8,5,"siking some injury","siking some injury"
"11156","A2AA29XJTLZEDG",9,"id-thggi-2999","reapp",12,8,"slaughtered an animal","slaughtered an animal"
"11157","A3U04A3AW514XY",9,"id-uwffo-8","reapp",18,2,"sleep man","sleep man"
"11158","A2FXIRL058Q3D8",26,"20220203-motivated_group_emotional_regulation","control",11,7,"small child will never be right life ruined","small child will never be right life ruined"
"11159","A3QV1YTGI3J6WI",5,"id-uwffo-8","reapp",14,4,"small pain,","small pain"
"11160","A3QV1YTGI3J6WI",5,"id-uwffo-8","reapp",9,5,"small pain..","small pain"
"11161","AEOVYZ83Q3GX4",6,"id-uwffo-18","control",19,20,"smoke perhaps killed this lady but I hope she will survive,","smoke perhaps killed this lady but i hope she will survive"
"11162","AM0LEAVFXZ8JO",9,"id-uwffo-22","control",13,1,"so cute. preemie. hope for life.","so cute preemie hope for life"
"11163","A1HYFB36R5PI0T",13,"id-uwffo-22","control",14,14,"so frightening!","so frightening"
"11164","A2FSEUDLJBU7GU",9,"id-uwffo-22","control",20,7,"so glad these kids made it out alive","so glad these kids made it out alive"
"11165","A2FSEUDLJBU7GU",9,"id-uwffo-22","control",20,18,"so glad these kids made it out alive","so glad these kids made it out alive"
"11166","A5PNTCSPPLO0Q",16,"id-uwffo-19","control",8,1,"so heartbreaking. You know that baby isn't going to make it long. Hearbreaking to see","so heartbreaking you know that baby isnt going to make it long hearbreaking to see"
"11167","A3CR9XJAL7U5JW",3,"id-giakt-2996","reapp",10,14,"so many people survived this plane crash. its amazing and awesom","so many people survived this plane crash its amazing and awesom"
"11168","A3SETW6ELRDABV",4,"id-uwffo-17","control",8,16,"so saaaad, such a pity, i want to help","so saaaad such a pity i want to help"
"11169","A3SETW6ELRDABV",4,"id-uwffo-17","control",8,2,"so saaaad, such a pity, i want to help","so saaaad such a pity i want to help"
"11170","A5PNTCSPPLO0Q",16,"id-uwffo-19","control",11,19,"so sad and scary, I hope they where ok","so sad and scary i hope they where ok"
"11171","AFFXVHHBUWW4D",26,"20220203-motivated_group_emotional_regulation","control",14,14,"so sad and sympathize","so sad and sympathize"
"11172","A13BQE1LOD0CUQ",3,"empty","control",3,1,"so sad because this is clearly a nicu baby but also so cute and tiny","so sad because this is clearly a nicu baby but also so cute and tiny"
"11173","AK3D3IW6A2UDE",19,"id-uwffo-19","control",7,2,"so sad it hurts my heart","so sad it hurts my heart"
"11174","A1YFFKN3QVV54D",1,"empty","reapp",20,17,"so sad to see","so sad to see"
"11175","A13BQE1LOD0CUQ",3,"empty","control",16,14,"so sad, can't believe there are survivors this is horrible","so sad cant believe there are survivors this is horrible"
"11176","A13BQE1LOD0CUQ",3,"empty","control",5,19,"so sad, scary, wish this never happens to me or my family","so sad scary wish this never happens to me or my family"
"11177","AM0LEAVFXZ8JO",9,"id-uwffo-22","control",12,20,"so sad. scary to think this happens a lot. hopefully no one else was hurt.","so sad scary to think this happens a lot hopefully no one else was hurt"
"11178","A263YS51HNU86P",13,"id-uwffo-20","control",17,20,"so scary and heart breaking worst nightmare","so scary and heart breaking worst nightmare"
"11179","A2583YP0HGTKAG",9,"id-bvwuk-2998","reapp",19,19,"so thankful for first responders like those people. They risk it all for us to help","so thankful for first responders like those people they risk it all for us to help"
"11180","A1H33W679MJD2X",13,"id-uwffo-22","control",14,1,"so tiny and innocent.  I hope the baby lives a long life.","so tiny and innocent i hope the baby lives a long life"
"11181","A2MDFKOD2G3R4D",8,"id-giakt-2999","reapp",17,1,"so tiny,i'm happy she is alive, but o","so tinyim happy she is alive but o"
"11182","A1YFFKN3QVV54D",1,"empty","reapp",17,10,"society go in a wrong way","society go in a wrong way"
"11183","A39OZYYFX0MGAN",3,"id-uwffo-5","reapp",9,16,"some crime in digging","some crime in digging"
"11184","AEOVYZ83Q3GX4",6,"id-uwffo-18","control",14,8,"some dude is out of his mind and covered in blood, perhaps after a terorrist attack on 9/","some dude is out of his mind and covered in blood perhaps after a terorrist attack on"
"11185","A13PDVBEOE58CJ",1,"empty","control",12,13,"some injuried","some injuried"
"11186","A3QV1YTGI3J6WI",5,"id-uwffo-8","reapp",17,2,"some love failure feeling","some love failure feeling"
"11187","A240AXTOK4A9S",8,"id-uwffo-11","reapp",7,8,"some on attack for bad","some on attack for bad"
"11188","A240AXTOK4A9S",8,"id-uwffo-11","reapp",8,5,"some on kick to her very sad","some on kick to her very sad"
"11189","A2Y7L7R5UTQ5R2",8,"id-uwffo-12","control",3,11,"some one attack him very scared","some one attack him very scared"
"11190","A240AXTOK4A9S",8,"id-uwffo-11","reapp",15,11,"some one fight to damage the face","some one fight to damage the face"
"11191","AN7B5L7H2UEUK",12,"id-uwffo-20","control",4,10,"some one fighting","some one fighting"
"11192","A2N9PODZK37GCF",14,"id-uwffo-2","reapp",15,1,"some one has a new baby,","some one has a new baby"
"11193","A38W0HA4ULW5QW",14,"id-uwffo-19","control",5,10,"some one kidnap him","some one kidnap him"
"11194","AN7B5L7H2UEUK",12,"id-uwffo-20","control",15,16,"some one kiied","some one kiied"
"11195","AZMHILRBX6FE2",7,"id-uwffo-22","control",2,19,"some one killed a man","some one killed a man"
"11196","AZMHILRBX6FE2",7,"id-uwffo-22","control",2,16,"some one killed a man","some one killed a man"
"11197","A38W0HA4ULW5QW",14,"id-uwffo-19","control",4,5,"some one punching","some one punching"
"11198","AEOVYZ83Q3GX4",6,"id-uwffo-18","control",13,16,"some peasant grave in the countryside of mexico, perhaps narco violence murder.","some peasant grave in the countryside of mexico perhaps narco violence murder"
"11199","ASJDKV1G0MXXB",6,"id-eiwzx-2997","reapp",15,16,"somebody cares enough to take the time","somebody cares enough to take the time"
"11200","A2ZBYVQLDUZOV7",16,"id-uwffo-19","control",14,19,"somebody got seriously hurt in that car crash","somebody got seriously hurt in that car crash"
"11201","A31XUQFSE7CCZX",3,"empty","reapp",18,18,"somehow these children will make it out of this situation","somehow these children will make it out of this situation"
"11202","A2IJEKMVEHQ90W",8,"id-eiwzx-2997","reapp",3,8,"someone attacked him and he survived it.","someone attacked him and he survived it"
"11203","A2UDKZ9I01ABZE",7,"id-uwffo-24","control",3,12,"someone coming out of a fire being burnt up.","someone coming out of a fire being burnt up"
"11204","A1VT4HJ87R2IRL",17,"id-uwffo-19","control",17,9,"someone is an accident with","someone is an accident with"
"11205","A1VT4HJ87R2IRL",17,"id-uwffo-19","control",17,19,"someone is an accident with","someone is an accident with"
"11206","A1AFCTV7V6P728",2,"id-uwffo-10","reapp",16,16,"someone is being rescued","someone is being rescued"
"11207","A1AFCTV7V6P728",2,"id-uwffo-10","reapp",7,20,"someone is being rescued by firefighters","someone is being rescued by firefighters"
"11208","A23Z8G9ARHNM96",4,"id-thggi-2996","reapp",20,16,"someone is burying a person to remember","someone is burying a person to remember"
"11209","A2UDKZ9I01ABZE",7,"id-uwffo-24","control",5,8,"someone is coming from somewhere with blood on them","someone is coming from somewhere with blood on them"
"11210","A2UDKZ9I01ABZE",7,"id-uwffo-24","control",4,3,"someone is escaping or trapped in sometyhing","someone is escaping or trapped in sometyhing"
"11211","A2UDKZ9I01ABZE",7,"id-uwffo-24","control",6,17,"someone is lying dead on the ground people are watching","someone is lying dead on the ground people are watching"
"11212","A24BFIAR1BL1Q9",11,"id-uwffo-22","control",8,13,"someone is modifying their face. this usually roots back to enslavement. as a precaution.","someone is modifying their face this usually roots back to enslavement as a precaution"
"11213","A20IUTEDOV5AZ",5,"id-uwffo-22","control",17,3,"someone is yelling while pushing at a sheet of glass or plexiglass","someone is yelling while pushing at a sheet of glass or plexiglass"
"11214","A1SD7GQWOE8KDD",42,"20220203-motivated_group_emotional_regulation","control",3,19,"someone may have died.","someone may have died"
"11215","A14R4LVM677HIN",4,"id-eiwzx-3000","reapp",15,17,"someone needs to move those dogs","someone needs to move those dogs"
"11216","A1H33W679MJD2X",13,"id-uwffo-22","control",5,2,"someone please get this guy some help.  His life can change for the better","someone please get this guy some help his life can change for the better"
"11217","A2ZBYVQLDUZOV7",16,"id-uwffo-19","control",9,8,"someone put a hurting on this guy","someone put a hurting on this guy"
"11218","AG2YM9OWQP690",19,"id-uwffo-19","control",20,13,"someone put a stick thru this mans tongue","someone put a stick thru this mans tongue"
"11219","A21IW2MLMR5P8G",3,"id-uwffo-21","control",12,10,"someone should help her","someone should help her"
"11220","A1AFCTV7V6P728",2,"id-uwffo-10","reapp",15,7,"someone was hurt but is getting better and having bandages removed","someone was hurt but is getting better and having bandages removed"
"11221","A2O8PM0T20UZE3",1,"id-thggi-2999","reapp",13,20,"someone was not suppose to be in this house","someone was not suppose to be in this house"
"11222","A1B7CNT892B92",17,"id-uwffo-21","control",6,6,"someone who is using too many drugs and trying to recover. they look like they got beat.","someone who is using too many drugs and trying to recover they look like they got beat"
"11223","A2UDKZ9I01ABZE",7,"id-uwffo-24","control",7,4,"someone's eyes are infected with something.","someones eyes are infected with something"
"11224","A3CMWYLWMENHLZ",4,"id-uwffo-22","control",10,10,"something bad will happen to me, fear","something bad will happen to me fear"
"11225","A21IW2MLMR5P8G",3,"id-uwffo-21","control",15,17,"something happened and it aint good","something happened and it aint good"
"11226","AT8SFBA7J41RD",1,"id-uwffo-19","control",3,17,"something terrible must have happened to this man","something terrible must have happened to this man"
"11227","A18OGGLXW1D0OL",9,"id-uwffo-11","reapp",11,19,"sometimes we should accept the fate","sometimes we should accept the fate"
"11228","AN7B5L7H2UEUK",12,"id-uwffo-20","control",18,3,"somt one kick","somt one kick"
"11229","A18JNQE5GZQIX5",8,"id-uwffo-22","control",13,3,"sorrowful","sorrowful"
"11230","A18JNQE5GZQIX5",8,"id-uwffo-22","control",18,1,"sorrowing","sorrowing"
"11231","A2AA29XJTLZEDG",9,"id-thggi-2999","reapp",9,9,"squirt gun","squirt gun"
"11232","A282D1111CTH37",40,"20220203-motivated_group_emotional_regulation","control",4,1,"startled sadness","startled sadness"
"11233","A3AP75LII2NPA",8,"id-uwffo-8","reapp",18,17,"stick hold in a mouth","stick hold in a mouth"
"11234","A3AP75LII2NPA",8,"id-uwffo-8","reapp",18,13,"stick hold in a mouth","stick hold in a mouth"
"11235","A282D1111CTH37",40,"20220203-motivated_group_emotional_regulation","control",8,8,"stomach","stomach"
"11236","AW2IJYOPX2MSE",10,"id-fjoxq-2997","reapp",3,14,"strong community","strong community"
"11237","AW2IJYOPX2MSE",10,"id-fjoxq-2997","reapp",16,17,"strong recovering community","strong recovering community"
"11238","AW2IJYOPX2MSE",10,"id-fjoxq-2997","reapp",8,8,"strong survival","strong survival"
"11239","A1E31V4KC175MR",3,"id-giakt-2999","reapp",3,12,"stuntman entertaining a crowd.","stuntman entertaining a crowd"
"11240","A2NR6DBUEXC3Y4",9,"id-uwffo-26","control",18,12,"stuntmen are the hardest and scariest jobs in hollywo","stuntmen are the hardest and scariest jobs in hollywo"
"11241","A1H33W679MJD2X",13,"id-uwffo-22","control",1,14,"such a tragic and sad event.  families are affected forever","such a tragic and sad event families are affected forever"
"11242","A38SB4HNEB1CT0",3,"id-uwffo-24","control",1,5,"suffered from eye disease","suffered from eye disease"
"11243","A2KTHHZ2DR0BC",7,"id-uwffo-4","reapp",14,3,"superhero is throwing laser powers against the bad guy and winning while he scream","superhero is throwing laser powers against the bad guy and winning while he scream"
"11244","A1SLCV4PLYB9GE",1,"id-thggi-2999","reapp",19,17,"support","support"
"11245","AASO2XYHPEJ40",4,"id-uwffo-17","control",9,12,"suprised to see such, its like Hot","suprised to see such its like hot"
"11246","A1SLCV4PLYB9GE",1,"id-thggi-2999","reapp",5,4,"surgery will help","surgery will help"
"11247","A3HT6SY4V8ZRZW",4,"id-uwffo-20","control",19,3,"surprise, confusion, fear","surprise confusion fear"
"11248","A3HT6SY4V8ZRZW",4,"id-uwffo-20","control",18,19,"surprise, fear, dread","surprise fear dread"
"11249","A3HT6SY4V8ZRZW",4,"id-uwffo-20","control",6,11,"surprise, feel his pain and acute distress","surprise feel his pain and acute distress"
"11250","A3HT6SY4V8ZRZW",4,"id-uwffo-20","control",11,6,"surprise, sadness, want to help","surprise sadness want to help"
"11251","A3HT6SY4V8ZRZW",4,"id-uwffo-20","control",20,9,"surprise, shock, dread, anger","surprise shock dread anger"
"11252","A3HT6SY4V8ZRZW",4,"id-uwffo-20","control",15,14,"surprise, shock, fear, sadness for victims pain","surprise shock fear sadness for victims pain"
"11253","A3HT6SY4V8ZRZW",4,"id-uwffo-20","control",14,12,"surprise, shock, fear, then see it's a guy in a stunt suit","surprise shock fear then see its a guy in a stunt suit"
"11254","A3837VHM4RS2EG",7,"id-eiwzx-3000","reapp",16,14,"surving through physical and mental stren","surving through physical and mental stren"
"11255","A1WAH8PEKTJ0GP",4,"id-uwffo-20","control",20,14,"surviors from the plane amazing","surviors from the plane amazing"
"11256","A1SLCV4PLYB9GE",1,"id-thggi-2999","reapp",8,3,"surviving","surviving"
