,sub_id,groupID,studyID,subgrp,group_cond,grp_goal,grp_method,trial,img,txt,clean_text
23616,AS4OUUE7SS7L9,id-uwffo-1-3,id-uwffo-1,control,reapp,non_motivated,reappraisal,20,14,"feeling sad for these people, but hope no injuries and all are ok",feeling sad for these people but hope no injuries and all are ok
23617,A1A3IZ30V2JU65,id-ngahz-2998-3,id-ngahz-2998,control,target,motivated,observing,19,5,feels bad to see a women being hurt,feels bad to see a women being hurt
23618,AI2B3QQC5MR0R,id-uwffo-5-11,id-uwffo-5,control,target,motivated,observing,15,9,feels like a movie scene. unphased,feels like a movie scene unphased
23619,A30UPXL0E3RY9I,id-bvwuk-2999-8,id-bvwuk-2999,treatment,reapp,non_motivated,reappraisal,4,8,feels like a scene from an action movie,feels like a scene from an action movie
23620,AI2B3QQC5MR0R,id-uwffo-5-11,id-uwffo-5,control,target,motivated,observing,17,8,feels like another movie scene. doesn't seem to be his blood...,feels like another movie scene doesnt seem to be his blood
23621,A3F8RIZ9BJ8RWP,id-eiwzx-2998-7,id-eiwzx-2998,control,reapp,non_motivated,reappraisal,5,12,feels like escaping hell,feels like escaping hell
23622,A36TE52PSYAAD6,id-uwffo-13-5,id-uwffo-13,treatment,target,motivated,observing,12,18,feels relevant given recent news. hopefully they turned out ok,feels relevant given recent news hopefully they turned out ok
23623,A16KV0X2ID0HH1,id-fjoxq-2999-4,id-fjoxq-2999,control,reapp,non_motivated,reappraisal,6,9,feels threatened for sure,feels threatened for sure
23624,AHF0GAYXARKC9,id-eiwzx-3000-3,id-eiwzx-3000,treatment,target,motivated,observing,1,4,fell bad for this guy looks like he has some form of a eye condition.,fell bad for this guy looks like he has some form of a eye condition
23625,A8ZLLAWV1DLZK,id-uwffo-21-4,id-uwffo-21,control,target,motivated,observing,1,6,fell sad for gewhat have I done to deserve this?,fell sad for gewhat have i done to deserve this
23626,AXWVKNIPL49TW,id-uwffo-4-9,id-uwffo-4,treatment,target,motivated,observing,11,14,felt very sad big acci,felt very sad big acci
23627,A2KMJE72HDDVGP,id-bvwuk-2997-6,id-bvwuk-2997,treatment,target,motivated,observing,15,14,few casualties,few casualties
23628,A3V2O71AQ29DRZ,id-zrcsw-2999-1,id-zrcsw-2999,control,target,motivated,observing,4,14,fi,fi
23629,AFQ9L1US2H1X9,id-uwffo-4-5,id-uwffo-4,control,control,non_motivated,observing,11,10,"fierce, moments to react, danger",fierce moments to react danger
23630,A1FRTGWGCB38LZ,id-eiwzx-3000-5,id-eiwzx-3000,control,reapp,non_motivated,reappraisal,19,10,"fight fight get in the van, maybe kidnapping",fight fight get in the van maybe kidnapping
23631,A1OZ5BB2L44KG,id-eiwzx-2998-8,id-eiwzx-2998,control,reapp_target,motivated,reappraisal,2,10,fight him girl!  your life depends on it!  kick him in the nuts bite,fight him girl your life depends on it kick him in the nuts bite
23632,A150NFHME4R69D,id-thggi-2997-5,id-thggi-2997,control,control,non_motivated,observing,12,8,"fight or brawl, hop",fight or brawl hop
23633,AX27MR7AMU52H,20220203-motivated_group_emotional_regulation-24,20220203-motivated_group_emotional_regulation,control,control,non_motivated,observing,4,10,"fight, attack",fight attack
23634,AWNGYC25Q0DTF,id-ngahz-2998-4,id-ngahz-2998,control,reapp_target,motivated,reappraisal,6,11,"fighter and ""blood"" splash, looks staged for dramatic photo and not real",fighter and blood splash looks staged for dramatic photo and not real
23635,A5XRXGOE50JXB,id-uwffo-20-11,id-uwffo-20,control,target,motivated,observing,17,11,fighter getting punched,fighter getting punched
23636,A1NL795BXCHAIQ,id-uwffo-17-6,id-uwffo-17,control,target,motivated,observing,4,10,fighting,fighting
23637,A2VN8Q8X7WWIM,id-mspuo-3000-2,id-mspuo-3000,control,target,motivated,observing,15,11,"fighting like this is barabaric, wtf is the point",fighting like this is barabaric wtf is the point
23638,ABYT27GOCT0YU,id-zrcsw-2999-4,id-zrcsw-2999,control,reapp,non_motivated,reappraisal,13,8,fighting with someone injured severely,fighting with someone injured severely
23639,A1HK7CR71C8BCA,id-fjoxq-2998-8,id-fjoxq-2998,control,target,motivated,observing,19,11,"fighting, not the pretiest sight",fighting not the pretiest sight
23640,A37QB7EG3C5MWL,id-uwffo-4-8,id-uwffo-4,control,control,non_motivated,observing,2,18,"filth, poverty, industrialism and despair",filth poverty industrialism and despair
23641,A18W4LA9HEQ0W6,id-fjoxq-2998-8,id-fjoxq-2998,control,target,motivated,observing,17,16,"finallity and closure, maybe covering up or d",finallity and closure maybe covering up or d
23642,A10NDRBWGT78R2,id-thggi-3000-8,id-thggi-3000,control,control,non_motivated,observing,6,17,finding a murdered person on the side of the road,finding a murdered person on the side of the road
23643,A293FPBBTTTK1K,id-uwffo-7-2,id-uwffo-7,treatment,reapp_target,motivated,reappraisal,3,12,fire,fire
23644,AK8Z0XXLR87OH,id-giakt-2997-7,id-giakt-2997,treatment,target,motivated,observing,20,20,fire  victim can't tell if she's alive b,fire victim cant tell if shes alive b
23645,ABYT27GOCT0YU,id-zrcsw-2999-4,id-zrcsw-2999,control,reapp,non_motivated,reappraisal,7,15,fire accident,fire accident
23646,A2OHI6FWDK10B2,id-uwffo-7-5,id-uwffo-7,control,control,non_motivated,observing,16,20,fire accident,fire accident
23647,ATYWO6AL6Q3W9,id-uwffo-16-8,id-uwffo-16,control,control,non_motivated,observing,4,20,fire accident,fire accident
23648,ABYT27GOCT0YU,id-zrcsw-2999-4,id-zrcsw-2999,control,reapp,non_motivated,reappraisal,3,20,fire accident helping to get back,fire accident helping to get back
23649,A1PRZC0JL283H7,id-uwffo-4-5,id-uwffo-4,control,control,non_motivated,observing,3,20,fire accident helping to the fireman,fire accident helping to the fireman
23650,A1WSUA7K4TI8QT,id-uwffo-6-1,id-uwffo-6,control,control,non_motivated,observing,17,15,fire accident on the some wast,fire accident on the some wast
23651,ATYWO6AL6Q3W9,id-uwffo-16-8,id-uwffo-16,control,control,non_motivated,observing,8,15,fire accident on this place,fire accident on this place
23652,A25GC0CJO1NNDZ,id-uwffo-15-7,id-uwffo-15,control,control,non_motivated,observing,4,19,fire accident were happen,fire accident were happen
23653,A1O07H4X4NKDBB,id-uwffo-14-3,id-uwffo-14,control,reapp,non_motivated,reappraisal,7,15,fire accident. horrible....,fire accident horrible
23654,A1O07H4X4NKDBB,id-uwffo-14-3,id-uwffo-14,control,reapp,non_motivated,reappraisal,15,12,fire accident.. he will get fire,fire accident he will get fire
23655,A13GBA16BNTN1A,id-uwffo-6-1,id-uwffo-6,control,control,non_motivated,observing,17,15,fire accidents with fighter,fire accidents with fighter
23656,A1D0RTHSHEZESB,id-uwffo-25-12,id-uwffo-25,control,control,non_motivated,observing,18,12,fire and explosion maybe looks consuming,fire and explosion maybe looks consuming
23657,A293FPBBTTTK1K,id-uwffo-7-2,id-uwffo-7,treatment,reapp_target,motivated,reappraisal,7,20,fire attack,fire attack
23658,A293FPBBTTTK1K,id-uwffo-7-2,id-uwffo-7,treatment,reapp_target,motivated,reappraisal,9,15,fire attack,fire attack
23659,A293FPBBTTTK1K,id-uwffo-7-2,id-uwffo-7,treatment,reapp_target,motivated,reappraisal,12,19,fire attack,fire attack
23660,A1ZQHBEBEPMY51,empty-54,empty,control,control,non_motivated,observing,6,15,fire burning out of control with fire fighters dying,fire burning out of control with fire fighters dying
23661,A2ZHFRUNE4W9VH,id-uwffo-14-6,id-uwffo-14,treatment,reapp_target,motivated,reappraisal,17,12,fire cycle ride,fire cycle ride
23662,ASK2PGGBFV4YR,id-thggi-2999-3,id-thggi-2999,treatment,target,motivated,observing,6,15,fire earth bad,fire earth bad
23663,ABYT27GOCT0YU,id-zrcsw-2999-4,id-zrcsw-2999,control,reapp,non_motivated,reappraisal,11,12,fire fighter.,fire fighter
23664,A2EL5K6THWY8CH,id-zrcsw-2999-4,id-zrcsw-2999,control,reapp,non_motivated,reappraisal,3,17,fire fighters,fire fighters
23665,A2EL5K6THWY8CH,id-zrcsw-2999-4,id-zrcsw-2999,control,reapp,non_motivated,reappraisal,3,4,fire fighters,fire fighters
23666,A2EL5K6THWY8CH,id-zrcsw-2999-4,id-zrcsw-2999,control,reapp,non_motivated,reappraisal,3,20,fire fighters,fire fighters
23667,A2EL5K6THWY8CH,id-zrcsw-2999-4,id-zrcsw-2999,control,reapp,non_motivated,reappraisal,7,2,fire fighters,fire fighters
23668,A2EL5K6THWY8CH,id-zrcsw-2999-4,id-zrcsw-2999,control,reapp,non_motivated,reappraisal,7,20,fire fighters,fire fighters
23669,A2EL5K6THWY8CH,id-zrcsw-2999-4,id-zrcsw-2999,control,reapp,non_motivated,reappraisal,7,15,fire fighters,fire fighters
23670,AS53TLW26LCK0,id-uwffo-17-8,id-uwffo-17,treatment,reapp,non_motivated,reappraisal,19,20,fire fighters carrying a woman,fire fighters carrying a woman
23671,AB3920J1HAG7C,id-uwffo-6-1,id-uwffo-6,control,control,non_motivated,observing,3,20,fire fighters help to protect people from fire,fire fighters help to protect people from fire
23672,A1QU0XKNXW5VLI,id-uwffo-16-1,id-uwffo-16,control,reapp,non_motivated,reappraisal,12,15,fire in the sea,fire in the sea
23673,AX27MR7AMU52H,20220203-motivated_group_emotional_regulation-24,20220203-motivated_group_emotional_regulation,control,control,non_motivated,observing,9,20,"fire injured,  touch rescue",fire injured touch rescue
23674,A1NL795BXCHAIQ,id-uwffo-17-6,id-uwffo-17,control,target,motivated,observing,12,12,fire man movie,fire man movie
23675,A1WSUA7K4TI8QT,id-uwffo-6-1,id-uwffo-6,control,control,non_motivated,observing,3,20,fire on the building so one,fire on the building so one
23676,A2H5YB2VJK5VKT,id-eiwzx-2998-8,id-eiwzx-2998,control,reapp_target,motivated,reappraisal,12,12,fire punishing him!it is dangerous!,fire punishing himit is dangerous
23677,A1VFSNVFK883XU,id-fjoxq-2997-1,id-fjoxq-2997,treatment,target,motivated,observing,12,20,"fire rescue, good job guys",fire rescue good job guys
23678,A2VN8Q8X7WWIM,id-mspuo-3000-2,id-mspuo-3000,control,target,motivated,observing,7,20,fire resuce! So sad her hous eis buring. Maybe she is ok though.,fire resuce so sad her hous eis buring maybe she is ok though
23679,A121YWZJNUUZRJ,id-uwffo-26-1,id-uwffo-26,control,reapp_target,motivated,reappraisal,18,14,fire serveice,fire serveice
23680,A121YWZJNUUZRJ,id-uwffo-26-1,id-uwffo-26,control,reapp_target,motivated,reappraisal,18,3,fire serveice,fire serveice
23681,A121YWZJNUUZRJ,id-uwffo-26-1,id-uwffo-26,control,reapp_target,motivated,reappraisal,18,7,fire serveice,fire serveice
23682,A121YWZJNUUZRJ,id-uwffo-26-1,id-uwffo-26,control,reapp_target,motivated,reappraisal,18,20,fire serveice,fire serveice
23683,A842P87NB4KIS,id-uwffo-18-9,id-uwffo-18,treatment,reapp,non_motivated,reappraisal,17,13,fire service people rescue the people,fire service people rescue the people
23684,A842P87NB4KIS,id-uwffo-18-9,id-uwffo-18,treatment,reapp,non_motivated,reappraisal,17,20,fire service people rescue the people,fire service people rescue the people
23685,A10NDRBWGT78R2,id-thggi-3000-8,id-thggi-3000,control,control,non_motivated,observing,20,12,fire stop drop and roll get off that bike fast buddy,fire stop drop and roll get off that bike fast buddy
23686,A2WNW8A4MOR7T7,id-bvwuk-2997-12,id-bvwuk-2997,treatment,reapp_target,motivated,reappraisal,15,20,fire training on how to trin them in a fire,fire training on how to trin them in a fire
23687,A30J434SZA60SD,id-uwffo-15-7,id-uwffo-15,control,control,non_motivated,observing,20,15,fire us awf,fire us awf
23688,A1O07H4X4NKDBB,id-uwffo-14-3,id-uwffo-14,control,reapp,non_motivated,reappraisal,20,20,fireaccident.. hope they will do it,fireaccident hope they will do it
23689,A1VE6VNQJO0U88,id-uwffo-26-2,id-uwffo-26,treatment,target,motivated,observing,7,15,"firebomb happening, investiga",firebomb happening investiga
23690,A30UPXL0E3RY9I,id-bvwuk-2999-8,id-bvwuk-2999,treatment,reapp,non_motivated,reappraisal,5,15,firefighter trying to put the fire away,firefighter trying to put the fire away
23691,A2R72A1PSS2WJI,id-giakt-2997-6,id-giakt-2997,control,reapp,non_motivated,reappraisal,13,20,firefighter was able to pull a victim out of the fire but doesnt seem like she made,firefighter was able to pull a victim out of the fire but doesnt seem like she made
23692,A3R89M8W7F8GCQ,id-thggi-2999-5,id-thggi-2999,treatment,reapp_target,motivated,reappraisal,2,15,firefighters are heroes,firefighters are heroes
23693,A3R89M8W7F8GCQ,id-thggi-2999-5,id-thggi-2999,treatment,reapp_target,motivated,reappraisal,19,20,firefighters are heroes,firefighters are heroes
23694,AXDISUCRP4FPO,id-eiwzx-3000-2,id-eiwzx-3000,treatment,target,motivated,observing,7,20,firefighters are incredibly brave,firefighters are incredibly brave
23695,AIF0Z30PPNINF,id-mspuo-3000-5,id-mspuo-3000,control,target,motivated,observing,19,20,firefighters are real heroes in times of fire.,firefighters are real heroes in times of fire
23696,A2P3OW5288X65E,id-uwffo-14-5,id-uwffo-14,treatment,target,motivated,observing,20,20,firefighters are very much heroic people,firefighters are very much heroic people
23697,A2JDUV4XMJSN55,id-zrcsw-2999-2,id-zrcsw-2999,control,reapp,non_motivated,reappraisal,14,17,firefighters doing what they do best. saving lives.,firefighters doing what they do best saving lives
23698,A2JDUV4XMJSN55,id-zrcsw-2999-2,id-zrcsw-2999,control,reapp,non_motivated,reappraisal,14,20,firefighters doing what they do best. saving lives.,firefighters doing what they do best saving lives
23699,A288J7MYC2QNL8,id-uwffo-11-10,id-uwffo-11,treatment,reapp,non_motivated,reappraisal,14,20,"firefighters during training, using dummy props",firefighters during training using dummy props
23700,A10NDRBWGT78R2,id-thggi-3000-8,id-thggi-3000,control,control,non_motivated,observing,9,20,firefighters face alot of stress saving people hero,firefighters face alot of stress saving people hero
23701,A3K7K7IANZADVD,id-ngahz-2997-7,id-ngahz-2997,control,reapp_target,motivated,reappraisal,17,15,firefighters hard at work,firefighters hard at work
23702,A2MFCUR8BF2IBO,id-eiwzx-3000-5,id-eiwzx-3000,treatment,reapp,non_motivated,reappraisal,16,20,firefighters managed to rescue this person and keep them from dying in the fire,firefighters managed to rescue this person and keep them from dying in the fire
23703,A3W51UU781HG5D,id-uwffo-23-4,id-uwffo-23,treatment,target,motivated,observing,10,15,firefighters putting out a fire...,firefighters putting out a fire
23704,A2OXW72TD1X8SX,id-bvwuk-2999-4,id-bvwuk-2999,treatment,reapp_target,motivated,reappraisal,9,20,firefighters rescuing a woman from a fire,firefighters rescuing a woman from a fire
23705,A30UPXL0E3RY9I,id-bvwuk-2999-8,id-bvwuk-2999,treatment,reapp,non_motivated,reappraisal,20,20,firefighters rescuing good thing,firefighters rescuing good thing
23706,A2N5IRX69Y2OKT,id-uwffo-1-6,id-uwffo-1,treatment,reapp_target,motivated,reappraisal,9,20,"firefighters save a life, most rewarding work for their profession",firefighters save a life most rewarding work for their profession
23707,A2OXW72TD1X8SX,id-bvwuk-2999-4,id-bvwuk-2999,treatment,reapp_target,motivated,reappraisal,13,19,firefighters to the rescue of a car accident.,firefighters to the rescue of a car accident
23708,A2Y6FYFE4SBV02,id-uwffo-26-1,id-uwffo-26,control,reapp_target,motivated,reappraisal,18,20,firefighters trying to save a naked woman from a fire,firefighters trying to save a naked woman from a fire
23709,A2HLIAG4USUKH9,id-uwffo-2-12,id-uwffo-2,control,reapp_target,motivated,reappraisal,9,20,firefihter just saved that girls life,firefihter just saved that girls life
23710,A2CA9R4T9ZFWVP,id-thggi-2998-2,id-thggi-2998,control,reapp,non_motivated,reappraisal,4,20,fireman is saving this woman but she may not be alive I hope she is.,fireman is saving this woman but she may not be alive i hope she is
23711,A2L53B1MI02U0W,id-thggi-2998-1,id-thggi-2998,control,reapp,non_motivated,reappraisal,12,20,fireman. thank god for them. safety. poor woman,fireman thank god for them safety poor woman
23712,AWZ4V9KQZ19BB,id-zrcsw-3000-12,id-zrcsw-3000,control,reapp,non_motivated,reappraisal,6,15,"firemen  putting out a fire, good job.  Exciting.",firemen putting out a fire good job exciting
23713,A3HHRBERKZ3NIE,id-uwffo-12-2,id-uwffo-12,treatment,reapp_target,motivated,reappraisal,4,20,firemen are beasts,firemen are beasts
23714,A3HHRBERKZ3NIE,id-uwffo-12-2,id-uwffo-12,treatment,reapp_target,motivated,reappraisal,12,19,firemen doing their job,firemen doing their job
23715,A34L4JED8UAIXC,id-fjoxq-2999-4,id-fjoxq-2999,treatment,reapp,non_motivated,reappraisal,12,15,firemen putting out a toxic,firemen putting out a toxic
23716,A1FRTGWGCB38LZ,id-eiwzx-3000-5,id-eiwzx-3000,control,reapp,non_motivated,reappraisal,16,20,firemen rescueing a woman. I hope she will be ok,firemen rescueing a woman i hope she will be ok
23717,A1ZC1ZWZ05XYUD,id-ngahz-3000-7,id-ngahz-3000,control,control,non_motivated,observing,12,20,firemen rescuing woman from burning building,firemen rescuing woman from burning building
23718,A2WJMGV0HKQG3Z,id-rppnn-3000-3,id-rppnn-3000,control,control,non_motivated,observing,7,20,firemen risk their lives to save others. first responders are co,firemen risk their lives to save others first responders are co
23719,A30UDMQUJS3KOC,id-eiwzx-2998-7,id-eiwzx-2998,treatment,reapp,non_motivated,reappraisal,16,20,firemen saving a woman from a house fire,firemen saving a woman from a house fire
23720,A1JWKT0IS06YKL,id-uwffo-1-4,id-uwffo-1,treatment,reapp,non_motivated,reappraisal,15,3,firemen saving someone from a fire,firemen saving someone from a fire
23721,A1JWKT0IS06YKL,id-uwffo-1-4,id-uwffo-1,treatment,reapp,non_motivated,reappraisal,15,20,firemen saving someone from a fire,firemen saving someone from a fire
23722,A277TORAC9OCGP,id-fjoxq-2997-1,id-fjoxq-2997,control,target,motivated,observing,12,20,"fires are horrifying, I feel bad for her.",fires are horrifying i feel bad for her
23723,A2WXZL2CB67AJH,id-uwffo-1-5,id-uwffo-1,control,reapp_target,motivated,reappraisal,20,20,"fires are scary, worried for that person.",fires are scary worried for that person
23724,A30J434SZA60SD,id-uwffo-15-7,id-uwffo-15,control,control,non_motivated,observing,19,12,firey death. cant survive this,firey death cant survive this
23725,A3K7K7IANZADVD,id-ngahz-2997-7,id-ngahz-2997,control,reapp_target,motivated,reappraisal,3,1,first bath of preemie,first bath of preemie
23726,AX27MR7AMU52H,20220203-motivated_group_emotional_regulation-24,20220203-motivated_group_emotional_regulation,control,control,non_motivated,observing,13,1,first bath?  looks horrible. hospital?  horrific.,first bath looks horrible hospital horrific
23727,A2MCG5W6LHSRG9,id-thggi-2999-5,id-thggi-2999,control,reapp_target,motivated,reappraisal,2,15,first off the picture looks bad ass. I imagine these people doing there best to help,first off the picture looks bad ass i imagine these people doing there best to help
23728,A1JWKT0IS06YKL,id-uwffo-1-4,id-uwffo-1,treatment,reapp,non_motivated,reappraisal,13,12,first responders are helping someone after an accident.,first responders are helping someone after an accident
23729,A1JWKT0IS06YKL,id-uwffo-1-4,id-uwffo-1,treatment,reapp,non_motivated,reappraisal,13,19,first responders are helping someone after an accident.,first responders are helping someone after an accident
23730,A15B8IH0SB9NSZ,id-uwffo-16-2,id-uwffo-16,control,reapp_target,motivated,reappraisal,2,13,first thoughts are ouch and then immediately after: why?,first thoughts are ouch and then immediately after why
23731,ABYT27GOCT0YU,id-zrcsw-2999-4,id-zrcsw-2999,control,reapp,non_motivated,reappraisal,6,14,flight accident affected people going to first aid,flight accident affected people going to first aid
23732,A1T8HFTLTDNAVT,id-uwffo-14-3,id-uwffo-14,treatment,reapp,non_motivated,reappraisal,15,12,for a movie or music video.  feel like he would have fallen off if not,for a movie or music video feel like he would have fallen off if not
23733,ASK2PGGBFV4YR,id-thggi-2999-3,id-thggi-2999,treatment,target,motivated,observing,19,8,for money?,for money
23734,A2W0PJEZDT6QPX,id-uwffo-9-7,id-uwffo-9,control,target,motivated,observing,3,11,for some reason this is funny to me he got his lights punched out.,for some reason this is funny to me he got his lights punched out
23735,A36TE52PSYAAD6,id-uwffo-13-5,id-uwffo-13,treatment,target,motivated,observing,10,6,for some reason this just brought to mind the boxing pic. maybe they're a boxer,for some reason this just brought to mind the boxing pic maybe theyre a boxer
23736,A3IMQJZQEV9BIO,id-uwffo-24-16,id-uwffo-24,control,reapp_target,motivated,reappraisal,12,15,forest fire,forest fire
23737,A1ZC1ZWZ05XYUD,id-ngahz-3000-7,id-ngahz-3000,control,control,non_motivated,observing,7,15,forest fire or contamination?,forest fire or contamination
23738,A125WQFXL6A3KA,id-fjoxq-2998-6,id-fjoxq-2998,treatment,reapp,non_motivated,reappraisal,3,13,freak accidents happen sometimes....,freak accidents happen sometimes
23739,A31AR871QTZ4Y4,id-uwffo-12-4,id-uwffo-12,treatment,reapp,non_motivated,reappraisal,18,10,friends just rough housing,friends just rough housing
23740,A18W4LA9HEQ0W6,id-fjoxq-2998-8,id-fjoxq-2998,control,target,motivated,observing,5,19,"fright and terror of injury or death, terrible disfu",fright and terror of injury or death terrible disfu
23741,A1XBWSV6TWJUU8,20220203-motivated_group_emotional_regulation-30,20220203-motivated_group_emotional_regulation,control,reapp,non_motivated,reappraisal,15,9,"frighten, I would be scared having a gun in my face, worried for my life",frighten i would be scared having a gun in my face worried for my life
23742,AKISVGHDC6WFN,id-uwffo-3-6,id-uwffo-3,control,target,motivated,observing,17,3,frightened -- trapped - s,frightened trapped s
23743,A37P1NK4JFSAMK,id-thggi-2998-4,id-thggi-2998,control,reapp,non_motivated,reappraisal,16,9,frightened as I always am if a gun is pointed at me,frightened as i always am if a gun is pointed at me
23744,A3I65SDKOXEG8Q,id-mspuo-2998-1,id-mspuo-2998,control,reapp_target,motivated,reappraisal,2,9,frightening and makes me feel uncomfortable thinking about shootings,frightening and makes me feel uncomfortable thinking about shootings
23745,AGCU8OJR2LRQ2,id-fjoxq-2998-7,id-fjoxq-2998,treatment,target,motivated,observing,18,9,frightening if it were real,frightening if it were real
23746,A1X8NE97H9AYAL,id-thggi-3000-8,id-thggi-3000,control,control,non_motivated,observing,12,8,frightening that he is covered in blood is it his or did he kill someone,frightening that he is covered in blood is it his or did he kill someone
23747,A30J434SZA60SD,id-uwffo-15-7,id-uwffo-15,control,control,non_motivated,observing,7,9,frightening! In line of fire!,frightening in line of fire
23748,ACBLSTBFM5H37,id-giakt-2998-4,id-giakt-2998,control,control,non_motivated,observing,14,16,"frightening, war, death",frightening war death
23749,A277TORAC9OCGP,id-fjoxq-2997-1,id-fjoxq-2997,control,target,motivated,observing,18,4,from a horror movie? looks like special effect,from a horror movie looks like special effect
23750,A360YPKITDW0PV,id-bvwuk-2999-2,id-bvwuk-2999,control,target,motivated,observing,6,18,frustrating pain for anyone,frustrating pain for anyone
23751,A08218322NEN84JFHLRO8,id-uwffo-1-3,id-uwffo-1,control,reapp,non_motivated,reappraisal,18,11,fun watching a fight on tv ha,fun watching a fight on tv ha
23752,A3R2AI5U0J7FN3,id-fjoxq-2998-6,id-fjoxq-2998,control,reapp,non_motivated,reappraisal,5,16,funeral activity but looks like not a legal its like illeg,funeral activity but looks like not a legal its like illeg
23753,A1KOHXO0BIQB8T,id-ngahz-3000-6,id-ngahz-3000,treatment,reapp_target,motivated,reappraisal,7,18,future doesn't seem too good here,future doesnt seem too good here
23754,AD1ILDUXZHASF,id-ngahz-2997-10,id-ngahz-2997,control,reapp_target,motivated,reappraisal,17,7,gang violence? ugh. the world is so awful.,gang violence ugh the world is so awful
23755,AD1ILDUXZHASF,id-ngahz-2997-10,id-ngahz-2997,control,reapp_target,motivated,reappraisal,17,16,gang violence? ugh. the world is so awful.,gang violence ugh the world is so awful
23756,A2EL5K6THWY8CH,id-zrcsw-2999-4,id-zrcsw-2999,control,reapp,non_motivated,reappraisal,5,12,gangster,gangster
23757,A2EL5K6THWY8CH,id-zrcsw-2999-4,id-zrcsw-2999,control,reapp,non_motivated,reappraisal,5,6,gangster,gangster
23758,A2EL5K6THWY8CH,id-zrcsw-2999-4,id-zrcsw-2999,control,reapp,non_motivated,reappraisal,5,9,gangster,gangster
23759,A1VFSNVFK883XU,id-fjoxq-2997-1,id-fjoxq-2997,treatment,target,motivated,observing,11,13,gaping hurts,gaping hurts
23760,A3DW6KSQPG6GVQ,id-uwffo-8-2,id-uwffo-8,control,control,non_motivated,observing,8,17,get medical attention for the man,get medical attention for the man
23761,A3ID8L90K5E13O,id-mspuo-2998-4,id-mspuo-2998,control,target,motivated,observing,17,17,get that dog away from it! hope that's not his mom...,get that dog away from it hope thats not his mom
23762,A22S5025I38LO7,id-bvwuk-2999-5,id-bvwuk-2999,control,control,non_motivated,observing,6,10,getting abducted or attacked,getting abducted or attacked
23763,A1OZ5BB2L44KG,id-eiwzx-2998-8,id-eiwzx-2998,control,reapp_target,motivated,reappraisal,16,16,getting rid of the evidence in S America,getting rid of the evidence in s america
23764,A3492HL94OVDR5,id-bvwuk-2999-2,id-bvwuk-2999,control,target,motivated,observing,15,9,getting robbed,getting robbed
23765,A4DP9QI2225WM,id-fjoxq-2998-7,id-fjoxq-2998,control,target,motivated,observing,13,12,"ghost rider, elementary school edition.  Nick Cage needs better",ghost rider elementary school edition nick cage needs better
23766,ATYWO6AL6Q3W9,id-uwffo-16-8,id-uwffo-16,control,control,non_motivated,observing,3,12,ghost riding in the man,ghost riding in the man
23767,A9V64WMC7XIRB,id-rppnn-3000-4,id-rppnn-3000,control,control,non_motivated,observing,15,20,girl looks dead or dying from a very bad fire hurt badly for sure,girl looks dead or dying from a very bad fire hurt badly for sure
23768,A1ILCIHMXPNTMT,id-uwffo-6-7,id-uwffo-6,control,target,motivated,observing,5,20,girl saved from fire accident,girl saved from fire accident
23769,A1ILCIHMXPNTMT,id-uwffo-6-7,id-uwffo-6,control,target,motivated,observing,2,5,girl was attacking,girl was attacking
23770,A2P3OW5288X65E,id-uwffo-14-5,id-uwffo-14,treatment,target,motivated,observing,1,16,giving this person,giving this person
23771,AD1ILDUXZHASF,id-ngahz-2997-10,id-ngahz-2997,control,reapp_target,motivated,reappraisal,9,1,"glad everyone is okay for the most part. Looks terrible, but at least people survived.",glad everyone is okay for the most part looks terrible but at least people survived
23772,AD1ILDUXZHASF,id-ngahz-2997-10,id-ngahz-2997,control,reapp_target,motivated,reappraisal,9,14,"glad everyone is okay for the most part. Looks terrible, but at least people survived.",glad everyone is okay for the most part looks terrible but at least people survived
23773,A1JMVBYWF4R66N,id-fjoxq-3000-5,id-fjoxq-3000,control,control,non_motivated,observing,14,8,"glad he survived, looks terrible",glad he survived looks terrible
23774,A3EGV6547B8F0B,id-thggi-2997-8,id-thggi-2997,treatment,reapp,non_motivated,reappraisal,3,17,glad no one else got hurt,glad no one else got hurt
23775,AI2B3QQC5MR0R,id-uwffo-5-11,id-uwffo-5,control,target,motivated,observing,5,14,glad so many survived. sad for those that didn't. disturbing.,glad so many survived sad for those that didnt disturbing
23776,A3MJSYSWX0Q4WQ,id-mspuo-3000-1,id-mspuo-3000,treatment,target,motivated,observing,18,18,glad that these kids escaped the fire-hope they will be ok and not tramatized,glad that these kids escaped the firehope they will be ok and not tramatized
23777,A2AWQK5Y4YX7N9,id-eiwzx-2999-5,id-eiwzx-2999,treatment,target,motivated,observing,16,19,glad the fire is out,glad the fire is out
23778,A1FA7SQKFM1Q0R,id-ngahz-3000-2,id-ngahz-3000,treatment,target,motivated,observing,18,15,glad they are investigating what happened here,glad they are investigating what happened here
23779,A202BACMRH2JRQ,id-giakt-2998-9,id-giakt-2998,control,control,non_motivated,observing,6,12,go my god! that is horrible for that guy!,go my god that is horrible for that guy
23780,AFQ9L1US2H1X9,id-uwffo-4-5,id-uwffo-4,control,control,non_motivated,observing,3,20,"go time, go go go effort and health",go time go go go effort and health
23781,A2EL5K6THWY8CH,id-zrcsw-2999-4,id-zrcsw-2999,control,reapp,non_motivated,reappraisal,10,11,god this women is tortured,god this women is tortured
